selling_price,bedrooms_num,bathroom_num,housing_area,parking_area,floor_num,housing_rating,built_area,basement_area,year_built,year_repair,latitude,longitude,sale_data
890000.0,4.0,2.75,2610.0,4400.0,1.0,8.0,1260.0,1350.0,1920,0,47.6158,-122.293,20190922
390000.0,3.0,3.0,2480.0,14141.0,1.0,8.0,1500.0,980.0,1994,0,47.3778,-122.033,20190731
280000.0,5.0,2.0,2110.0,7919.0,1.0,7.0,1110.0,1000.0,1966,0,47.5164,-122.267,20191010
486700.0,2.0,1.0,1200.0,6278.0,1.0,7.0,1080.0,120.0,1942,0,47.7001,-122.351,20200325
500000.0,4.0,2.0,2100.0,12620.0,1.0,7.0,2100.0,0.0,1972,0,47.7239,-122.173,20190827
353000.0,3.0,2.0,1210.0,14499.0,1.0,7.0,1210.0,0.0,1984,0,47.4705,-121.754,20200423
395000.0,3.0,2.0,1890.0,14040.0,2.0,7.0,1890.0,0.0,1994,0,47.7277,-121.962,20190731
220000.0,3.0,1.0,1460.0,10200.0,1.0,7.0,1460.0,0.0,1957,0,47.4238,-122.197,20190814
329000.0,3.0,1.0,900.0,9600.0,1.0,7.0,900.0,0.0,1970,0,47.7423,-122.173,20200505
515000.0,4.0,2.25,2200.0,6967.0,2.0,8.0,2200.0,0.0,1986,0,47.7355,-122.202,20200318
400000.0,2.0,1.0,1140.0,101529.0,1.5,6.0,1140.0,0.0,1932,0,47.2592,-122.228,20191029
450000.0,4.0,1.75,2190.0,11625.0,1.0,8.0,2020.0,170.0,1956,0,47.4979,-122.363,20200429
345000.0,3.0,3.5,1320.0,1161.0,3.0,8.0,1320.0,0.0,2010,0,47.7162,-122.294,20191229
315000.0,3.0,1.75,1170.0,4000.0,1.0,6.0,720.0,450.0,1943,2013,47.5306,-122.354,20191027
679000.0,4.0,1.75,2260.0,41236.0,1.0,8.0,1690.0,570.0,1962,0,47.5528,-122.034,20200404
271950.0,3.0,1.5,1220.0,8400.0,1.0,7.0,1220.0,0.0,1962,0,47.5467,-122.173,20200327
325000.0,3.0,2.5,1880.0,6818.0,2.0,8.0,1880.0,0.0,1993,0,47.4206,-122.183,20190925
782000.0,4.0,3.5,5270.0,53428.0,2.0,10.0,3440.0,1830.0,2004,0,47.4358,-122.085,20190708
300000.0,4.0,2.5,2450.0,8932.0,2.0,8.0,2450.0,0.0,1990,0,47.3093,-122.345,20200429
650000.0,4.0,2.5,2620.0,19864.0,2.0,8.0,2620.0,0.0,1984,0,47.7014,-122.122,20191024
244000.0,3.0,1.75,1460.0,4692.0,1.0,7.0,1460.0,0.0,1988,0,47.472,-122.192,20200421
655000.0,4.0,3.5,3420.0,33106.0,2.0,9.0,3420.0,0.0,2004,0,47.3554,-121.986,20190909
735000.0,4.0,1.75,2380.0,5700.0,2.0,7.0,1820.0,560.0,1946,0,47.6656,-122.271,20191017
431000.0,3.0,1.0,1500.0,6240.0,1.0,7.0,1500.0,0.0,1953,0,47.7281,-122.311,20200304
399950.0,2.0,1.0,710.0,1157.0,2.0,7.0,710.0,0.0,1943,0,47.6413,-122.329,20190610
166000.0,1.0,1.0,1120.0,17332.0,1.0,7.0,1120.0,0.0,1988,0,47.2972,-122.267,20191023
575000.0,2.0,1.5,1750.0,19709.0,1.5,8.0,1440.0,310.0,1978,0,47.3351,-122.044,20190819
505000.0,4.0,2.25,2350.0,12540.0,2.0,8.0,2350.0,0.0,1968,0,47.7732,-122.382,20190918
189950.0,2.0,1.0,1030.0,4188.0,1.0,8.0,1030.0,0.0,1981,0,47.3738,-122.057,20200415
545000.0,6.0,1.75,1820.0,6250.0,1.0,7.0,1130.0,690.0,1954,0,47.579,-122.39,20190808
771000.0,4.0,2.0,2220.0,3760.0,1.5,7.0,1370.0,850.0,1929,0,47.6876,-122.368,20200326
525000.0,3.0,1.75,1560.0,6000.0,1.0,6.0,780.0,780.0,1944,0,47.6501,-122.384,20191024
325000.0,3.0,1.0,1590.0,8160.0,1.0,7.0,1090.0,500.0,1954,0,47.4013,-122.321,20190826
614000.0,3.0,2.5,2830.0,5831.0,2.0,9.0,2830.0,0.0,2010,0,47.7744,-122.224,20191117
230000.0,3.0,1.5,1900.0,9630.0,1.0,8.0,1900.0,0.0,1967,0,47.3352,-122.344,20200220
315000.0,2.0,1.0,770.0,6731.0,1.0,6.0,770.0,0.0,1943,0,47.7505,-122.312,20200501
386500.0,4.0,2.5,3110.0,5048.0,2.0,8.0,3110.0,0.0,2002,0,47.3782,-122.125,20200407
392000.0,4.0,2.75,1940.0,6555.0,2.0,8.0,1940.0,0.0,1990,0,47.3701,-122.041,20190610
290000.0,3.0,2.25,1880.0,7488.0,2.0,8.0,1880.0,0.0,1980,0,47.3631,-122.277,20200224
733000.0,3.0,1.75,1740.0,3060.0,1.0,8.0,950.0,790.0,1930,2014,47.6816,-122.31,20190815
246950.0,3.0,3.0,1670.0,4440.0,1.0,7.0,1670.0,0.0,2014,0,47.1948,-121.975,20190627
442500.0,4.0,2.25,1840.0,7575.0,1.0,7.0,1390.0,450.0,1973,0,47.7328,-122.198,20191125
183000.0,3.0,1.5,1280.0,4366.0,2.0,6.0,1280.0,0.0,1985,0,47.335,-122.215,20190731
295000.0,3.0,1.5,720.0,7450.0,1.0,5.0,720.0,0.0,1924,0,47.584,-122.375,20191107
405000.0,4.0,2.75,2360.0,7716.0,1.0,7.0,1390.0,970.0,1978,0,47.7301,-122.223,20191125
290000.0,3.0,1.0,1470.0,8200.0,1.0,7.0,1040.0,430.0,1953,0,47.7347,-122.302,20191119
263900.0,3.0,2.5,1658.0,2700.0,2.0,8.0,1658.0,0.0,2014,0,47.3667,-122.307,20190527
566950.0,3.0,3.0,1730.0,1902.0,3.0,8.0,1730.0,0.0,2014,0,47.6944,-122.377,20190910
366000.0,2.0,1.0,1210.0,3090.0,1.0,6.0,860.0,350.0,1926,0,47.5532,-122.277,20190918
625000.0,3.0,1.75,1660.0,4800.0,2.0,7.0,1660.0,0.0,1906,2014,47.6296,-122.308,20191001
350000.0,4.0,2.25,2300.0,4600.0,1.5,7.0,1340.0,960.0,1904,0,47.5895,-122.311,20190612
169000.0,3.0,1.5,1470.0,18459.0,2.0,6.0,1470.0,0.0,1916,0,47.3302,-122.36,20190819
2250000.0,4.0,3.5,4440.0,8125.0,2.0,10.0,3140.0,1300.0,1922,0,47.5744,-122.283,20191029
259000.0,3.0,2.5,2740.0,7980.0,2.0,7.0,2740.0,0.0,1964,0,47.473,-122.3,20200226
2225000.0,3.0,3.0,3450.0,16740.0,1.0,9.0,1960.0,1490.0,1949,1993,47.7067,-122.38,20200127
893880.0,6.0,2.5,2820.0,8600.0,1.0,8.0,1430.0,1390.0,1967,0,47.565,-122.144,20200413
841000.0,4.0,2.5,3080.0,13870.0,2.0,9.0,3080.0,0.0,1981,0,47.6197,-122.149,20200219
560000.0,3.0,2.5,2780.0,32880.0,1.0,9.0,2780.0,0.0,1993,0,47.4798,-121.727,20190912
232000.0,2.0,1.0,1200.0,8063.0,1.0,6.0,1200.0,0.0,1958,0,47.4204,-122.324,20190505
215000.0,4.0,2.0,1540.0,7575.0,1.0,7.0,1040.0,500.0,1978,0,47.3664,-122.279,20190721
429300.0,6.0,2.25,2930.0,15949.0,1.0,8.0,1730.0,1200.0,1965,0,47.7188,-122.185,20190806
719950.0,5.0,2.75,3240.0,6863.0,2.0,10.0,3240.0,0.0,2013,0,47.5033,-122.193,20190611
512000.0,4.0,2.5,2600.0,4506.0,2.0,9.0,2600.0,0.0,2005,0,47.5146,-122.188,20190729
500000.0,3.0,2.5,1670.0,2575.0,2.0,8.0,1670.0,0.0,2000,0,47.531,-122.047,20200319
545000.0,4.0,1.75,2040.0,53578.0,1.0,7.0,1160.0,880.0,1959,0,47.3844,-122.0,20200224
585000.0,6.0,3.0,3870.0,43787.0,2.0,8.0,2700.0,1170.0,1976,0,47.7642,-122.098,20200120
226550.0,3.0,1.0,990.0,4440.0,1.0,6.0,990.0,0.0,1943,0,47.522,-122.354,20190709
475000.0,3.0,1.5,1750.0,12632.0,1.0,7.0,1750.0,0.0,1952,0,47.6736,-122.176,20190820
960000.0,5.0,2.75,3040.0,10257.0,2.0,10.0,3040.0,0.0,1993,0,47.5531,-122.119,20190603
180000.0,3.0,1.0,1280.0,4875.0,1.0,6.0,1280.0,0.0,1969,0,47.3686,-122.081,20190925
256000.0,3.0,2.5,1570.0,5113.0,1.0,7.0,1090.0,480.0,1996,0,47.3327,-122.29,20200102
430000.0,3.0,1.5,1450.0,7316.0,1.0,7.0,1450.0,0.0,1961,0,47.7725,-122.349,20200317
1165000.0,3.0,3.0,3790.0,5001.0,2.0,10.0,2810.0,980.0,1989,0,47.6035,-122.285,20190630
467000.0,3.0,2.5,1425.0,1179.0,3.0,8.0,1425.0,0.0,2008,0,47.6963,-122.318,20200407
2150000.0,4.0,5.5,5060.0,10320.0,2.0,11.0,5060.0,0.0,2008,0,47.6245,-122.21,20190522
558000.0,4.0,2.0,2180.0,3870.0,1.0,7.0,1020.0,1160.0,1900,0,47.6089,-122.303,20190610
674000.0,5.0,1.75,2110.0,5000.0,1.5,7.0,1250.0,860.0,1946,0,47.6745,-122.287,20200303
310000.0,4.0,1.0,1030.0,5750.0,1.0,7.0,1030.0,0.0,1971,0,47.553,-122.37,20190916
729999.0,2.0,2.25,1630.0,1686.0,2.0,10.0,1330.0,300.0,2014,0,47.6113,-122.314,20191113
310000.0,3.0,1.75,1420.0,7650.0,1.0,7.0,1100.0,320.0,1984,0,47.4892,-122.182,20190610
530000.0,2.0,1.5,1580.0,3680.0,1.0,8.0,1280.0,300.0,1941,0,47.5762,-122.377,20190624
407000.0,4.0,2.5,2927.0,6000.0,2.0,7.0,2927.0,0.0,2011,0,47.3737,-122.16,20190813
453000.0,3.0,1.0,1210.0,9473.0,1.0,7.0,1210.0,0.0,1955,0,47.5637,-122.139,20190915
324900.0,3.0,2.25,2080.0,9740.0,2.0,8.0,2080.0,0.0,1988,0,47.261,-122.219,20200416
455000.0,4.0,3.0,2480.0,9238.0,1.0,7.0,2050.0,430.0,1913,0,47.4701,-122.364,20190723
250000.0,5.0,1.5,2520.0,5753.0,1.5,7.0,1510.0,1010.0,1928,0,47.2058,-121.997,20190609
200000.0,2.0,1.0,1730.0,9610.0,1.0,7.0,1380.0,350.0,1962,0,47.2956,-122.285,20190606
493000.0,3.0,2.25,1790.0,11393.0,1.0,8.0,1790.0,0.0,1978,0,47.6297,-122.099,20191112
612000.0,4.0,2.5,2670.0,5974.0,2.0,8.0,2670.0,0.0,1999,0,47.7122,-122.231,20191103
468000.0,4.0,1.75,2250.0,8580.0,1.0,7.0,1330.0,920.0,1958,0,47.7633,-122.199,20190725
2850000.0,4.0,4.0,5040.0,17208.0,1.0,10.0,2870.0,2170.0,1976,0,47.5701,-122.188,20200501
270000.0,2.0,1.0,2060.0,8398.0,1.0,7.0,1260.0,800.0,1962,0,47.509,-122.324,20190625
1650000.0,3.0,2.25,2750.0,6203.0,1.0,7.0,1620.0,1130.0,1959,0,47.6163,-122.068,20191122
856600.0,4.0,2.25,2400.0,13430.0,1.0,9.0,2400.0,0.0,1964,0,47.5987,-122.178,20200202
840000.0,5.0,3.0,2750.0,3800.0,1.5,7.0,1750.0,1000.0,1926,0,47.6845,-122.313,20200126
525000.0,5.0,2.25,2500.0,8621.0,1.5,7.0,2500.0,0.0,1968,0,47.7379,-122.185,20190716
500000.0,3.0,1.75,1220.0,7370.0,1.0,7.0,1220.0,0.0,1964,0,47.6334,-122.12,20191015
425000.0,4.0,2.5,2390.0,5021.0,2.0,7.0,2390.0,0.0,2002,0,47.5353,-121.879,20190806
425000.0,2.0,1.0,830.0,6030.0,1.0,6.0,830.0,0.0,1925,0,47.6994,-122.347,20191217
439000.0,3.0,1.0,1530.0,19007.0,1.0,8.0,1290.0,240.0,1949,0,47.4508,-122.352,20200401
560000.0,3.0,2.5,2180.0,7169.0,2.0,8.0,2180.0,0.0,1990,0,47.5714,-122.002,20200421
1200000.0,4.0,2.5,3180.0,13118.0,2.0,11.0,3180.0,0.0,1986,0,47.5382,-122.23,20191021
2475000.0,3.0,3.25,4340.0,4947.0,2.0,11.0,3060.0,1280.0,1993,0,47.6709,-122.406,20190617
315000.0,3.0,1.0,1160.0,3700.0,1.5,7.0,1160.0,0.0,1909,0,47.5651,-122.359,20190917
557000.0,3.0,3.5,1710.0,2096.0,2.0,8.0,1290.0,420.0,2008,0,47.6055,-122.305,20200306
580000.0,5.0,2.5,2720.0,5000.0,1.5,7.0,1530.0,1190.0,1939,0,47.6827,-122.376,20191202
183000.0,2.0,1.0,760.0,7272.0,1.0,7.0,760.0,0.0,1980,0,47.3205,-122.33,20200326
495000.0,3.0,1.75,2080.0,3000.0,1.0,7.0,1040.0,1040.0,1925,0,47.6853,-122.35,20191001
1062500.0,4.0,4.0,5320.0,20041.0,2.0,11.0,5320.0,0.0,2003,0,47.5852,-121.966,20190714
305000.0,3.0,2.25,2110.0,7665.0,1.0,7.0,1360.0,750.0,1973,0,47.3082,-122.372,20190617
615000.0,3.0,1.75,1920.0,4000.0,1.0,7.0,1070.0,850.0,1950,0,47.6392,-122.318,20190915
325000.0,3.0,1.0,1410.0,8250.0,1.0,7.0,1410.0,0.0,1954,0,47.7621,-122.36,20190731
565000.0,4.0,2.5,2520.0,13156.0,1.0,8.0,1520.0,1000.0,1979,0,47.6558,-122.135,20191126
356500.0,4.0,1.75,1570.0,9670.0,1.0,7.0,1170.0,400.0,1959,0,47.7432,-122.248,20191205
530000.0,4.0,2.25,1940.0,8270.0,2.0,7.0,1940.0,0.0,1962,0,47.7567,-122.333,20200512
524950.0,3.0,1.75,1750.0,3250.0,1.5,7.0,1230.0,520.0,1929,0,47.6807,-122.366,20190825
309000.0,3.0,2.5,1990.0,3614.0,2.0,7.0,1990.0,0.0,2005,0,47.36,-122.039,20191017
1050000.0,5.0,2.75,2520.0,18625.0,1.0,8.0,1660.0,860.0,1959,0,47.6409,-122.207,20200413
555500.0,2.0,1.0,920.0,10000.0,1.0,7.0,920.0,0.0,1981,0,47.6938,-122.21,20200507
685000.0,3.0,1.5,2230.0,8558.0,2.0,8.0,2230.0,0.0,1960,0,47.5833,-122.219,20200331
1406890.0,5.0,2.25,3580.0,16789.0,2.0,9.0,3580.0,0.0,1966,0,47.5364,-122.239,20191205
675000.0,3.0,2.0,1010.0,5973.0,1.0,6.0,1010.0,0.0,1942,0,47.6652,-122.202,20190820
325000.0,4.0,2.5,1960.0,3543.0,2.0,7.0,1960.0,0.0,2004,0,47.4849,-122.184,20190812
675000.0,4.0,2.5,2940.0,14071.0,2.0,9.0,2940.0,0.0,1986,0,47.5627,-122.018,20191219
261490.0,4.0,1.0,1640.0,8467.0,1.0,6.0,1220.0,420.0,1943,0,47.4894,-122.188,20190929
436472.0,4.0,2.5,2692.0,8392.0,2.0,9.0,2692.0,0.0,2014,0,47.3519,-122.197,20190811
239950.0,3.0,1.0,1140.0,8366.0,1.0,6.0,1140.0,0.0,1943,0,47.4768,-122.177,20190617
725000.0,4.0,2.25,2880.0,8882.0,2.0,8.0,2480.0,400.0,1965,0,47.6999,-122.284,20190808
179500.0,3.0,1.0,900.0,8100.0,1.0,6.0,900.0,0.0,1959,0,47.2866,-122.221,20200128
1075000.0,3.0,3.0,4020.0,435600.0,1.5,10.0,4020.0,0.0,1999,0,47.4418,-121.731,20200210
353000.0,3.0,1.75,1260.0,11775.0,1.0,6.0,1260.0,0.0,1942,0,47.5501,-122.296,20190724
1105000.0,4.0,1.5,2740.0,4000.0,2.0,9.0,1930.0,810.0,1905,0,47.6343,-122.352,20190513
1102030.0,5.0,2.5,3890.0,27311.0,2.0,10.0,3890.0,0.0,1950,1990,47.7291,-122.363,20191106
645000.0,3.0,2.5,1740.0,13750.0,2.0,9.0,1740.0,0.0,1975,0,47.6264,-122.092,20190513
820875.0,5.0,3.25,3860.0,9387.0,2.0,9.0,3860.0,0.0,2006,0,47.538,-121.858,20200424
355500.0,5.0,2.0,2360.0,19899.0,1.0,7.0,2360.0,0.0,1968,0,47.3299,-122.046,20200401
809000.0,4.0,1.75,1790.0,8372.0,1.0,8.0,1340.0,450.0,1976,0,47.6605,-122.189,20200402
779000.0,2.0,2.25,2130.0,5920.0,1.0,8.0,1830.0,300.0,1950,0,47.6792,-122.275,20190821
568450.0,5.0,3.5,3260.0,58806.0,2.0,8.0,3260.0,0.0,1969,0,47.3703,-122.159,20190618
359999.0,4.0,2.25,3220.0,7700.0,2.0,8.0,3220.0,0.0,1976,0,47.3188,-122.38,20190925
299000.0,2.0,1.0,710.0,6732.0,1.0,6.0,710.0,0.0,1942,0,47.5151,-122.372,20200406
365000.0,5.0,2.5,2260.0,7040.0,2.0,8.0,2260.0,0.0,1999,0,47.352,-122.038,20200409
625000.0,2.0,1.75,1990.0,4000.0,1.0,7.0,1090.0,900.0,1952,0,47.6889,-122.342,20190706
500000.0,3.0,1.5,2220.0,8994.0,1.0,8.0,1110.0,1110.0,1962,0,47.5473,-122.172,20191201
979700.0,5.0,3.0,3730.0,5500.0,1.5,7.0,2160.0,1570.0,1927,0,47.6507,-122.32,20191029
316000.0,3.0,1.75,1120.0,98445.0,1.5,7.0,1120.0,0.0,1917,0,47.1853,-122.017,20191103
840000.0,7.0,4.5,4290.0,37607.0,1.5,10.0,4290.0,0.0,1982,0,47.4812,-122.033,20190530
405000.0,3.0,2.5,2460.0,12600.0,1.0,8.0,1810.0,650.0,1970,0,47.473,-122.118,20200323
937000.0,3.0,1.75,2450.0,2691.0,2.0,8.0,1750.0,700.0,1915,0,47.6386,-122.36,20190626
308000.0,2.0,1.0,1680.0,9250.0,1.0,7.0,860.0,820.0,1969,0,47.7618,-122.162,20200424
258800.0,2.0,1.75,1290.0,1624.0,2.0,8.0,1290.0,0.0,2014,0,47.5171,-122.347,20200408
270000.0,3.0,1.5,1300.0,7907.0,1.0,7.0,900.0,400.0,1970,0,47.3737,-122.224,20200417
292000.0,3.0,1.75,1090.0,4500.0,1.5,8.0,1090.0,0.0,1929,0,47.5157,-122.256,20200304
455000.0,3.0,1.75,1300.0,9600.0,1.0,7.0,1300.0,0.0,1969,0,47.6388,-122.103,20191114
769000.0,4.0,2.75,3630.0,15405.0,1.0,8.0,1850.0,1780.0,1968,0,47.566,-122.225,20190829
695000.0,3.0,2.0,2560.0,6800.0,1.0,8.0,1380.0,1180.0,1952,0,47.5506,-122.395,20200422
226750.0,3.0,1.75,1070.0,6315.0,1.0,7.0,1070.0,0.0,1992,0,47.2803,-122.356,20200422
861111.0,4.0,2.5,3650.0,7090.0,2.0,10.0,3650.0,0.0,2008,0,47.606,-122.052,20200505
196000.0,3.0,1.0,1090.0,7400.0,1.0,7.0,1090.0,0.0,1962,0,47.2923,-122.19,20200326
259000.0,3.0,1.75,1260.0,3604.0,1.0,7.0,1260.0,0.0,2012,0,47.3612,-122.103,20200211
333800.0,5.0,3.0,1980.0,3868.0,1.0,7.0,1220.0,760.0,1990,0,47.5173,-122.275,20190902
630000.0,4.0,2.25,2900.0,9680.0,2.0,7.0,1990.0,910.0,1947,0,47.7037,-122.308,20191217
525000.0,4.0,2.5,2840.0,4750.0,2.0,9.0,2840.0,0.0,2002,0,47.4511,-122.121,20190820
410000.0,3.0,1.0,1230.0,7020.0,1.0,7.0,1090.0,140.0,1924,0,47.5719,-122.39,20191021
620000.0,6.0,3.5,3600.0,6875.0,2.0,8.0,2740.0,860.0,2004,0,47.5401,-121.879,20190626
512031.0,3.0,1.75,1540.0,3000.0,1.0,7.0,770.0,770.0,1920,0,47.6769,-122.36,20190702
645000.0,3.0,3.25,1730.0,1229.0,2.0,9.0,1320.0,410.0,2008,0,47.6374,-122.369,20190529
1898000.0,3.0,2.5,2830.0,4334.0,3.0,10.0,2830.0,0.0,2006,0,47.6318,-122.071,20200317
725000.0,4.0,2.5,3040.0,35201.0,2.0,10.0,3040.0,0.0,1987,0,47.4872,-122.066,20191110
1444000.0,4.0,2.75,2660.0,9547.0,1.0,8.0,1930.0,730.0,1968,2006,47.616,-122.218,20191201
375000.0,3.0,2.0,1670.0,13775.0,1.0,8.0,1670.0,0.0,1968,0,47.4873,-121.783,20190812
451300.0,3.0,2.5,1420.0,814.0,2.0,8.0,1140.0,280.0,2008,0,47.5429,-122.387,20190725
384000.0,4.0,1.75,2100.0,7135.0,1.0,7.0,1050.0,1050.0,1955,0,47.5353,-122.349,20190919
399950.0,3.0,2.5,2000.0,30605.0,2.0,8.0,2000.0,0.0,1989,0,47.3442,-122.062,20200310
299990.0,2.0,1.0,1570.0,125452.0,1.0,7.0,1570.0,0.0,1953,0,47.2077,-122.016,20191027
401750.0,2.0,1.5,1070.0,1236.0,2.0,8.0,1000.0,70.0,2005,0,47.5619,-122.382,20200421
472000.0,4.0,3.25,4350.0,7090.0,2.0,8.0,2870.0,1480.0,1999,0,47.3747,-122.156,20191024
250000.0,2.0,2.0,1130.0,5500.0,1.0,6.0,1130.0,0.0,1941,0,47.3839,-122.225,20200513
726000.0,3.0,2.5,1890.0,3880.0,1.5,8.0,1460.0,430.0,1915,0,47.6642,-122.362,20200127
265000.0,2.0,1.0,760.0,4000.0,1.0,6.0,760.0,0.0,1950,0,47.5466,-122.304,20191007
237000.0,3.0,1.5,1800.0,9216.0,1.0,7.0,1800.0,0.0,1950,0,47.2739,-122.249,20190825
530000.0,3.0,2.25,1880.0,100623.0,1.5,8.0,1880.0,0.0,1987,2007,47.5342,-121.883,20191020
200000.0,4.0,1.0,1310.0,5200.0,1.5,6.0,1160.0,150.0,1945,0,47.5384,-122.37,20190521
352500.0,4.0,2.0,1970.0,7451.0,1.0,8.0,1350.0,620.0,1962,0,47.765,-122.335,20200309
657500.0,3.0,2.0,2320.0,10960.0,1.0,7.0,1510.0,810.0,1956,0,47.6157,-122.174,20190710
475000.0,3.0,2.5,1320.0,1310.0,3.0,8.0,1320.0,0.0,2006,0,47.6719,-122.38,20190804
349950.0,4.0,1.75,1780.0,5000.0,1.0,7.0,890.0,890.0,1903,0,47.5329,-122.292,20191009
600000.0,4.0,2.75,2950.0,5803.0,2.0,9.0,2950.0,0.0,2007,0,47.7368,-122.231,20200210
482000.0,2.0,1.5,1300.0,1229.0,2.0,8.0,1160.0,140.0,2000,0,47.6727,-122.375,20200408
550000.0,4.0,2.5,2700.0,5150.0,2.0,9.0,2700.0,0.0,2007,0,47.5071,-122.148,20190605
713000.0,4.0,3.25,2840.0,54400.0,1.0,8.0,2840.0,0.0,1984,0,47.6707,-122.045,20200105
585000.0,5.0,3.5,3180.0,40946.0,1.0,7.0,1690.0,1490.0,1968,0,47.5833,-122.073,20191222
585000.0,2.0,1.75,1280.0,7110.0,1.0,7.0,1000.0,280.0,1955,0,47.5569,-122.273,20200429
259950.0,2.0,2.0,1070.0,649.0,2.0,9.0,720.0,350.0,2008,0,47.5213,-122.357,20200319
350000.0,3.0,2.25,1860.0,8378.0,2.0,7.0,1860.0,0.0,1995,0,47.3875,-122.032,20200121
1050000.0,4.0,2.5,3030.0,12590.0,1.5,10.0,3030.0,0.0,1988,0,47.5806,-122.193,20190522
405000.0,2.0,1.0,910.0,6490.0,1.0,7.0,910.0,0.0,1942,0,47.6892,-122.306,20190527
1440000.0,4.0,1.75,2410.0,6000.0,1.5,8.0,2410.0,0.0,1911,0,47.6369,-122.355,20191014
278000.0,4.0,2.0,1480.0,6324.0,1.0,7.0,1480.0,0.0,1943,0,47.6147,-122.302,20191212
405000.0,3.0,2.75,1310.0,7300.0,1.0,7.0,1310.0,0.0,1957,0,47.6016,-122.123,20190624
456000.0,3.0,2.5,2130.0,5205.0,2.0,8.0,2130.0,0.0,2013,0,47.4832,-121.774,20190909
1688000.0,4.0,2.5,3000.0,7500.0,2.0,9.0,3000.0,0.0,1937,1994,47.6571,-122.277,20190612
765000.0,4.0,3.0,4410.0,5104.0,2.0,9.0,3400.0,1010.0,2006,0,47.5392,-121.861,20190604
379500.0,3.0,2.25,1830.0,25641.0,2.0,8.0,1830.0,0.0,1989,0,47.4786,-122.112,20190723
399900.0,4.0,2.5,2710.0,8127.0,2.0,8.0,2710.0,0.0,1994,0,47.379,-122.032,20190728
739000.0,5.0,4.0,4660.0,9900.0,2.0,9.0,2600.0,2060.0,1979,0,47.5135,-122.2,20191216
299900.0,3.0,2.25,1560.0,35026.0,1.0,7.0,1290.0,270.0,1985,0,47.3023,-122.069,20200205
338000.0,3.0,1.5,2400.0,8215.0,1.0,7.0,1200.0,1200.0,1961,0,47.5001,-122.338,20191218
415000.0,4.0,2.5,2020.0,5501.0,2.0,7.0,2020.0,0.0,2010,0,47.4937,-122.15,20190618
197000.0,4.0,2.25,1790.0,13200.0,1.0,7.0,1220.0,570.0,1979,0,47.4672,-122.185,20200311
590000.0,3.0,3.0,1740.0,1100.0,3.0,8.0,1740.0,0.0,2007,0,47.67,-122.391,20200311
850000.0,5.0,3.5,3450.0,28324.0,1.0,8.0,2350.0,1100.0,1972,0,47.6991,-122.196,20190618
410000.0,2.0,1.0,1480.0,4080.0,1.0,7.0,1050.0,430.0,1949,0,47.6842,-122.393,20190818
499950.0,4.0,2.5,2910.0,20067.0,2.0,9.0,2910.0,0.0,2001,0,47.4714,-122.273,20200319
447000.0,2.0,1.0,1320.0,8380.0,1.0,7.0,1320.0,0.0,1953,0,47.705,-122.367,20190627
320000.0,3.0,1.0,1270.0,7400.0,1.0,7.0,1270.0,0.0,1956,0,47.4831,-122.191,20191224
216500.0,3.0,1.0,1170.0,9000.0,1.0,6.0,1170.0,0.0,1918,0,47.2109,-121.987,20200414
494815.0,3.0,2.5,1910.0,2091.0,2.0,8.0,1910.0,0.0,2014,0,47.5445,-122.013,20190707
477000.0,3.0,1.75,1780.0,8085.0,1.0,7.0,1210.0,570.0,1976,0,47.7357,-122.197,20190620
440000.0,2.0,1.0,800.0,4850.0,1.0,7.0,800.0,0.0,1944,0,47.6639,-122.364,20190502
601500.0,3.0,1.75,1460.0,10128.0,1.0,8.0,1460.0,0.0,1968,2000,47.6709,-122.167,20200212
350000.0,3.0,2.5,2010.0,14298.0,2.0,7.0,2010.0,0.0,1977,0,47.5069,-122.472,20190513
419950.0,4.0,2.5,2220.0,6800.0,2.0,7.0,2220.0,0.0,2002,0,47.49,-122.15,20190919
259500.0,3.0,2.0,1330.0,35060.0,1.0,7.0,1330.0,0.0,1989,0,47.3128,-122.13,20200303
935000.0,4.0,3.0,3680.0,7105.0,2.0,10.0,2890.0,790.0,2008,0,47.6956,-122.311,20190820
497000.0,3.0,2.25,1460.0,1353.0,2.0,8.0,1050.0,410.0,2012,0,47.5774,-122.412,20190918
279000.0,3.0,1.75,1750.0,9623.0,1.0,7.0,1150.0,600.0,1962,0,47.3997,-122.313,20200226
285000.0,3.0,1.75,1930.0,7200.0,1.5,6.0,1930.0,0.0,1929,0,47.5263,-121.809,20190728
640000.0,3.0,3.0,2270.0,5175.0,2.0,9.0,2130.0,140.0,2002,0,47.516,-122.203,20190507
435010.0,3.0,1.0,1270.0,4000.0,1.0,7.0,1120.0,150.0,1954,0,47.5293,-122.354,20200312
345000.0,3.0,2.5,1380.0,1547.0,3.0,8.0,1380.0,0.0,2000,0,47.6908,-122.341,20200506
438000.0,3.0,2.5,1650.0,3031.0,2.0,7.0,1650.0,0.0,2003,0,47.682,-122.034,20190717
939000.0,4.0,2.75,3270.0,12880.0,2.0,9.0,3270.0,0.0,2014,0,47.6679,-122.172,20190602
352000.0,5.0,2.5,2420.0,8560.0,1.0,7.0,1620.0,800.0,1978,0,47.532,-122.285,20190507
535000.0,2.0,1.0,920.0,9000.0,1.0,6.0,920.0,0.0,1954,0,47.6831,-122.189,20200316
499900.0,3.0,2.5,2100.0,5112.0,2.0,8.0,2100.0,0.0,1999,0,47.5338,-121.867,20200305
